,Gene,Reaction,Name,ModelSEED_id,MetaNetX,KEGG_id,ecNumber,BIGG_id,Substrates,Substrate Name,Substrate SMILES
103,470146.3.peg.1944,3OAR12M13,12-methyl-3-oxo-tridecanoyl-ACPNADP+ oxidoreductase,rxn05426,MNXR27700,None,['1.1.1.100'],None,"['12m3otridecACP[c]', 'h[c]', 'nadph[c]']","['12-methyl-3-oxo-tridecanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
104,470146.3.peg.1944,3OAR12M14,12-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase,rxn05376,MNXR27650,None,['1.1.1.100'],None,"['12m3omyrsACP[c]', 'h[c]', 'nadph[c]']","['12-methyl-3-oxo-tetra-decanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
105,470146.3.peg.1944,3OAR13M14,13-methyl-3-oxo-tetra-decanoyl-ACPNADP+ oxidoreductase,rxn05401,MNXR27675,None,['1.1.1.100'],None,"['13m3omyrsACP[c]', 'h[c]', 'nadph[c]']","['13-methyl-3-oxo-tetra-decanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
106,470146.3.peg.1944,3OAR140,3-oxoacyl-[acyl-carrier-protein] reductase (n-C14:0),rxn05342,MNXR68185,R04566,"[['1.1.1.100', '2.3.1.-', '2.3.1.85', '2.3.1.86'], None]",3OAR140; HTDR6,"['3omrsACP[c]', 'h[c]', 'nadph[c]']","['3-Oxotetradecanoyl-[acyl-carrier protein]', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
107,470146.3.peg.1944,3OAR14M15,14-methyl-3-oxo-pentadecanoyl-ACPNADP+ oxidoreductase,rxn05430,MNXR27704,None,['1.1.1.100'],None,"['14m3opentdecACP[c]', 'h[c]', 'nadph[c]']","['14-methyl-3-oxo-pentadecanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
108,470146.3.peg.1944,3OAR14M16,14-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase,rxn05380,MNXR27654,None,['1.1.1.100'],None,"['14m3opalmACP[c]', 'h[c]', 'nadph[c]']","['14-methyl-3-oxo-hexa-decanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
109,470146.3.peg.1944,3OAR15M16,15-methyl-3-oxo-hexa-decanoyl-ACPNADP+ oxidoreductase,rxn05405,MNXR27679,None,['1.1.1.100'],None,"['15m3opalmACP[c]', 'h[c]', 'nadph[c]']","['15-methyl-3-oxo-hexa-decanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
110,470146.3.peg.1944,3OAR160,3-oxoacyl-[acyl-carrier-protein] reductase (n-C16:0),rxn05336,MNXR68186,R04543,"[['1.1.1.100', '2.3.1.-', '2.3.1.85', '2.3.1.86'], None]",3OAR160; HHDR7,"['3opalmACP[c]', 'h[c]', 'nadph[c]']","['3-Oxohexadecanoyl-[acyl-carrier protein]', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
111,470146.3.peg.1944,3OAR180,3-oxoacyl-[acyl-carrier-protein] reductase (n-C18:0),rxn05461,MNXR27735,None,['1.1.1.100'],None,"['3ooctdACP[c]', 'h[c]', 'nadph[c]']","['3-Oxooctadecanoyl-[acyl-carrier protein]', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
112,470146.3.peg.1944,3OAR40,3-oxoacyl-[acyl-carrier-protein] reductase (n-C4:0),rxn05339,MNXR74285,R04533,[None],HBUR1,"['actACP[c]', 'h[c]', 'nadph[c]']","['Acetoacetyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
113,470146.3.peg.1944,3OAR4M5,4-methyl-3-oxo-pentanoyl-ACPNADP+ oxidoreductase,rxn05410,MNXR27684,None,['1.1.1.100'],None,"['4m3opentACP[c]', 'h[c]', 'nadph[c]']","['4-methyl-3-oxo-pentanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
114,470146.3.peg.1944,3OAR4M6,4-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase,rxn05360,MNXR27634,None,['1.1.1.100'],None,"['4m3ohexACP[c]', 'h[c]', 'nadph[c]']","['4-methyl-3-oxo-hexanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
115,470146.3.peg.1944,3OAR5M6,5-methyl-3-oxo-hexanoyl-ACPNADP+ oxidoreductase,rxn05385,MNXR27659,None,['1.1.1.100'],None,"['5m3ohexACP[c]', 'h[c]', 'nadph[c]']","['5-methyl-3-oxo-hexanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
116,470146.3.peg.1944,3OAR60,3-oxoacyl-[acyl-carrier-protein] reductase (n-C6:0),rxn05337,MNXR68190,R04953,"[['1.1.1.100', '2.3.1.-', '2.3.1.85', '2.3.1.86'], None]",3OAR60; HHYR2,"['3ohexACP[c]', 'h[c]', 'nadph[c]']","['3-Oxohexanoyl-[acyl-carrier protein]', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
117,470146.3.peg.1944,3OAR6M7,6-methyl-3-oxo-heptanoyl-ACPNADP+ oxidoreductase,rxn05414,MNXR27688,None,['1.1.1.100'],None,"['6m3oheptACP[c]', 'h[c]', 'nadph[c]']","['6-methyl-3-oxo-heptanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
118,470146.3.peg.1944,3OAR6M8,6-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase,rxn05364,MNXR27638,None,['1.1.1.100'],None,"['6m3oocACP[c]', 'h[c]', 'nadph[c]']","['6-methyl-3-oxo-octanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
119,470146.3.peg.1944,3OAR7M8,7-methyl-3-oxo-octanoyl-ACPNADP+ oxidoreductase,rxn05389,MNXR27663,None,['1.1.1.100'],None,"['7m3oocACP[c]', 'h[c]', 'nadph[c]']","['7-methyl-3-oxo-octanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
120,470146.3.peg.1944,3OAR80,3-oxoacyl-[acyl-carrier-protein] reductase (n-C8:0),rxn05341,MNXR68191,R04536,"[['1.1.1.100', '2.3.1.-', '2.3.1.85', '2.3.1.86'], None]",3OAR80; HOCR3,"['3ooctACP[c]', 'h[c]', 'nadph[c]']","['3-Oxooctanoyl-[acyl-carrier protein]', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
121,470146.3.peg.1944,3OAR8M10,8-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,rxn05368,MNXR27642,None,['1.1.1.100'],None,"['8m3odcaACP[c]', 'h[c]', 'nadph[c]']","['8-methyl-3-oxo-decanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
122,470146.3.peg.1944,3OAR8M9,8-methyl-3-oxo-nonanoyl-ACPNADP+ oxidoreductase,rxn05418,MNXR27692,None,['1.1.1.100'],None,"['8m3ononACP[c]', 'h[c]', 'nadph[c]']","['8-methyl-3-oxo-nonanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
123,470146.3.peg.1944,3OAR9M10,9-methyl-3-oxo-decanoyl-ACPNADP+ oxidoreductase,rxn05393,MNXR27667,None,['1.1.1.100'],None,"['9m3odcaACP[c]', 'h[c]', 'nadph[c]']","['9-methyl-3-oxo-decanoyl-ACP', 'proton', 'Nicotinamide adenine dinucleotide phosphate - reduced']","[None, '[H+]', 'C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O']"
124,470146.3.peg.1940,3OAS100,3-oxoacyl-[acyl-carrier-protein] synthase (n-C10:0),rxn05343,MNXR81380,R04960,"[['2.3.1.86'], None, None, None]",3OAS100; CEM1_4; FAS2_4_1; MCMAT4,"['h[c]', 'malACP[c]', 'ocACP[c]']","['proton', 'Malonyl-[acyl-carrier protein]', 'Octanoyl-ACP (n-C8:0ACP)']","['[H+]', None, None]"
125,470146.3.peg.1940,3OAS10M11,10-methyl-undecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05425,MNXR47572,None,['2.3.1.41'],None,"['10mundecACP[c]', 'h[c]', 'malACP[c]']","['10-methyl-undecanoyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
126,470146.3.peg.1940,3OAS10M12,10-methyl-dodecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05375,MNXR47558,None,['2.3.1.41'],None,"['10mddcaACP[c]', 'h[c]', 'malACP[c]']","['10-methyl-dodecanoyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
127,470146.3.peg.1940,3OAS11M12,11-methyl-dodecanoyl-ACPmalonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating),rxn05400,MNXR47565,None,['2.3.1.41'],None,"['11mddcaACP[c]', 'h[c]', 'malACP[c]']","['11-methyl-dodecanoyl-ACP', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
128,470146.3.peg.1940,3OAS120,3-oxoacyl-[acyl-carrier-protein] synthase (n-C12:0),rxn05348,MNXR81381,R04963,"[['2.3.1.86'], None, None, None]",3OAS120; CEM1_5; FAS2_5_1; MCMAT5,"['dcaACP[c]', 'h[c]', 'malACP[c]']","['Decanoyl-ACP (n-C10:0ACP)', 'proton', 'Malonyl-[acyl-carrier protein]']","[None, '[H+]', None]"
